well_id,original_id,name,country,admin_1,admin_2,admin_3,admin_4,locality,latitude,longitude,elevation,yield,well_depth,operation_status,drilling_end_date,source_1,source_2,source_3,last_update
,3807360779,Naresho,,,,,,,-1.60929,36.70153,,,,,,,,,7/4/2005
,3807360780,Ole Nkusur,,,,,,,-1.60991,36.69843,,,,,,,,,7/4/2005
,3807360781,Jamii Bora,,,,,,,-1.61397,36.83447,,,,,,,,,7/4/2005
,3807360785,Kimani,,,,,,,-1.61911,36.89304,,,,,,,,,7/4/2005
,3807360788,Oldukunyi,,,,,,,-1.62987,36.82035,,,,,,,,,7/4/2005
,3807360789,Katei,,,,,,,-1.63616,36.87864,,,,,,,,,7/4/2005
,3807360790,Kidaju,,,,,,,-1.6373,36.74583,,,,,,,,,7/4/2005
,3807360791,Katei,,,,,,,-1.6381,36.87742,,,,,,,,,7/4/2005
,3807360792,Kori Flower Growers,,,,,,,-1.64093,36.84512,,,,,,,,,7/4/2005
,3807360793,Kisaju,,,,,,,-1.64174,36.816,,,,,,,,,7/4/2005
,3807360795,Water Mart,,,,,,,-1.64327,36.87199,,,,,,,,,7/4/2005
,3807360796,Quality Of Life,,,,,,,-1.64465,36.8727,,,,,,,,,7/4/2005
,3807360800,Jorroi,,,,,,,-1.65513,36.6769,,,,,,,,,7/4/2005
,3807360802,Naretoi Women Group,,,,,,,-1.67034,36.87289,,,,,,,,,7/4/2005
,3807360804,Tawsb Unicef,,,,,,,-1.67253,36.84974,,,,,,,,,7/4/2005
,3807360805,Nterit Church,,,,,,,-1.67307,36.80423,,,,,,,,,7/4/2005
,3807360806,Teeka,,,,,,,-1.67351,36.81043,,,,,,,,,7/4/2005
,3807360807,Nkito,,,,,,,-1.67369,36.81311,,,,,,,,,7/4/2005
,3807360809,Embiliori,,,,,,,-1.6741,36.89247,,,,,,,,,7/4/2005
,3807360810,Kumpas,,,,,,,-1.67536,37.03465,,,,,,,,,7/4/2005
,3807360812,Nkito,,,,,,,-1.6782,36.81186,,,,,,,,,7/4/2005
,3807360813,Mikisa,,,,,,,-1.6782,36.80067,,,,,,,,,7/4/2005
,3807360814,Nterit,,,,,,,-1.67907,36.81064,,,,,,,,,7/4/2005
,3807360815,Joseph,,,,,,,-1.68059,36.81285,,,,,,,,,7/4/2005
,3807360816,Latia Resource Center,,,,,,,-1.68427,36.83047,,,,,,,,,7/4/2005
,3807360817,Nkito,,,,,,,-1.68821,36.82682,,,,,,,,,7/4/2005
,3807360820,Nkiito,,,,,,,-1.69778,36.79583,,,,,,,,,7/4/2005
,3807360821,Kisaju,,,,,,,-1.70038,36.79111,,,,,,,,,7/4/2005
,3807360822,Soine,,,,,,,-1.70235,36.84763,,,,,,,,,7/4/2005
,3807360823,Pmc Church,,,,,,,-1.70393,36.77717,,,,,,,,,7/4/2005
,3807360824,Prisila,,,,,,,-1.70697,36.84673,,,,,,,,,7/4/2005
,3807360826,Jose Shaban,,,,,,,-1.71252,36.83969,,,,,,,,,7/4/2005
,3807360829,Esilanke,,,,,,,-1.71821,36.67686,,,,,,,,,7/4/2005
,3807360831,Kisii (Owner),,,,,,,-1.71924,36.88503,,,,,,,,,7/4/2005
,3807360832,Chemagich,,,,,,,-1.7245,36.84699,,,,,,,,,7/4/2005
,3807360834,Kosencha,,,,,,,-1.72593,36.81864,,,,,,,,,7/4/2005
,3807360837,Methodist Church,,,,,,,-1.729,36.86923,,,,,,,,,7/4/2005
,3807360841,Kosencha,,,,,,,-1.74085,36.79694,,,,,,,,,7/4/2005
,3807360842,Oloyiankalani,,,,,,,-1.74228,36.71745,,,,,,,,,7/4/2005
,3807360843,Noosuyian,,,,,,,-1.74315,36.87035,,,,,,,,,7/4/2005
,3807360844,Oloyiankalani,,,,,,,-1.74375,36.71877,,,,,,,,,7/4/2005
,3807360845,Kipeto,,,,,,,-1.74811,36.70375,,,,,,,,,7/4/2005
,3807360847,Kilonito,,,,,,,-1.75682,36.62676,,,,,,,,,7/4/2005
,3807360850,Kilonito Women Group,,,,,,,-1.7594,36.62574,,,,,,,,,7/4/2005
,3807360851,Kilonito,,,,,,,-1.75945,36.6258,,,,,,,,,7/4/2005
,3807360853,Olooiyankalan,,,,,,,-1.77153,36.72087,,,,,,,,,7/4/2005
,3807360855,Nalepo,,,,,,,-1.77168,36.72318,,,,,,,,,7/4/2005
,3807360856,Maloe,,,,,,,-1.77614,36.88,,,,,,,,,7/4/2005
,3807361959,Olomeroi,,,,,,,-1.77994,36.86478,,,,,,,,,7/4/2005
,3807361963,Joseph Ngotiek,,,,,,,-1.78865,36.88091,,,,,,,,,7/4/2005
,3807361965,Ezekiel,,,,,,,-1.80222,36.71224,,,,,,,,,7/4/2005
,3807361966,Oloosuyian,,,,,,,-1.80347,36.73873,,,,,,,,,7/4/2005
,3807361968,Murianka,,,,,,,-1.81209,36.74115,,,,,,,,,7/4/2005
,3807361969,Owino,,,,,,,-1.81326,36.73549,,,,,,,,,7/4/2005
,3807361973,Njoroge,,,,,,,-1.81635,36.72372,,,,,,,,,7/4/2005
,3807361974,Eliud,,,,,,,-1.81906,36.74851,,,,,,,,,7/4/2005
,3807361977,Ismail,,,,,,,-1.82515,36.8271,,,,,,,,,7/4/2005
,3807361983,Eiti,,,,,,,-1.83991,36.84552,,,,,,,,,7/4/2005
,3807361984,Iseuri,,,,,,,-1.84145,36.80695,,,,,,,,,7/4/2005
,3807361985,Tanathi Wsb,,,,,,,-1.84147,36.80697,,,,,,,,,7/4/2005
,3807361987,Esukuta,,,,,,,-1.84757,36.76152,,,,,,,,,7/4/2005
,3807361991,Esukuta,,,,,,,-1.8648,36.76026,,,,,,,,,7/4/2005
,3807361992,Esokota,,,,,,,-1.86496,36.7613,,,,,,,,,7/4/2005
,3807361993,Musulu,,,,,,,-1.86624,36.76216,,,,,,,,,7/4/2005
,3807361995,Samuel,,,,,,,-1.87763,36.77592,,,,,,,,,7/4/2005
,3807361996,Olkiroriti,,,,,,,-1.87783,36.78103,,,,,,,,,7/4/2005
,3807361998,Kangere,,,,,,,-1.87803,36.78294,,,,,,,,,7/4/2005
,3807361999,Olkiroriti,,,,,,,-1.87891,36.78264,,,,,,,,,7/4/2005
,3807362002,Bejamin,,,,,,,-1.90983,36.64674,,,,,,,,,7/4/2005
,3807362004,Olotepesi,,,,,,,-1.91141,36.64854,,,,,,,,,7/4/2005
,3807362005,Olotepesi,,,,,,,-1.91178,36.6456,,,,,,,,,7/4/2005
,3807362006,Iloshon,,,,,,,-1.91212,36.64279,,,,,,,,,7/4/2005
,3807362007,John Kerea,,,,,,,-1.91377,36.68278,,,,,,,,,7/4/2005
,3807362008,Mutunkei,,,,,,,-1.91388,36.68228,,,,,,,,,7/4/2005
,3807362009,Kuntate,,,,,,,-1.91411,36.68137,,,,,,,,,7/4/2005
,3807362010,Mirau,,,,,,,-1.91416,36.68356,,,,,,,,,7/4/2005
,3807362011,Maura,,,,,,,-1.91428,36.68227,,,,,,,,,7/4/2005
,3807362012,Kende,,,,,,,-1.91438,36.68215,,,,,,,,,7/4/2005
,3807362013,Shani,,,,,,,-1.91457,36.68621,,,,,,,,,7/4/2005
,3807362014,Olpririp,,,,,,,-1.91494,36.65148,,,,,,,,,7/4/2005
,3807362016,Oloprikata,,,,,,,-1.9166,36.66138,,,,,,,,,7/4/2005
,3807362017,Tipango,,,,,,,-1.91834,36.67341,,,,,,,,,7/4/2005
,3807362018,Kmq,,,,,,,-1.91963,36.69445,,,,,,,,,7/4/2005
,3807362019,Daniel,,,,,,,-1.92337,36.71941,,,,,,,,,7/4/2005
,3807362021,Kmq,,,,,,,-1.92708,36.69326,,,,,,,,,7/4/2005
,3807362022,Serian,,,,,,,-1.92809,37.16633,,,,,,,,,7/4/2005
,3807362023,Mokinyo,,,,,,,-1.93192,36.71799,,,,,,,,,7/4/2005
,3807362024,Osaruni,,,,,,,-1.932,36.70492,,,,,,,,,7/4/2005
,3807362025,Kudet,,,,,,,-1.93411,37.17786,,,,,,,,,7/4/2005
,3807362026,Kudet,,,,,,,-1.9344,37.17876,,,,,,,,,7/4/2005
,3807362028,Loodokilani,,,,,,,-1.94207,36.69366,,,,,,,,,7/4/2005
,3807362032,Mrantawa,,,,,,,-1.95045,36.74985,,,,,,,,,7/4/2005
,3807362033,Kumpa,,,,,,,-1.95242,36.81017,,,,,,,,,7/4/2005
,3807362034,Kima,,,,,,,-1.9532,37.24176,,,,,,,,,7/4/2005
,3807362036,Murantawua,,,,,,,-1.96312,36.74256,,,,,,,,,7/4/2005
,3807362041,Kilo,,,,,,,-1.97487,37.16884,,,,,,,,,7/4/2005
,3807362044,Kumpa,,,,,,,-1.9759,36.79786,,,,,,,,,7/4/2005
,3807362046,Lesoit,,,,,,,-1.97901,37.19322,,,,,,,,,7/4/2005
,3807362047,Kmpa,,,,,,,-1.97993,36.77926,,,,,,,,,7/4/2005
,3807362049,Ololaiser Water And Sewersge Company,,,,,,,-1.98449,37.25581,,,,,,,,,7/4/2005
,3807362050,Sukuro,,,,,,,-1.99684,36.79778,,,,,,,,,7/4/2005
,3807362051,Elongosun,,,,,,,-1.99928,36.84433,,,,,,,,,7/4/2005
,3807362054,Elparako,,,,,,,-2.00908,36.83986,,,,,,,,,7/4/2005
,3807363858,Olorropil,,,,,,,-2.01451,36.78465,,,,,,,,,7/4/2005
,3807363866,Olobelibel,,,,,,,-2.02966,36.9124,,,,,,,,,7/4/2005
,3807363867,Nkoile,,,,,,,-2.03003,36.84088,,,,,,,,,7/4/2005
,3807363868,Olobelibel,,,,,,,-2.03021,36.91268,,,,,,,,,7/4/2005
,3807363871,Olkeju Lolseki,,,,,,,-2.03197,36.71269,,,,,,,,,7/4/2005
,3807363872,Nkoile,,,,,,,-2.03209,36.81126,,,,,,,,,7/4/2005
,3807363873,Nkoire,,,,,,,-2.03234,36.84276,,,,,,,,,7/4/2005
,3807363874,Orogus,,,,,,,-2.03266,36.78889,,,,,,,,,7/4/2005
,3807363875,Olomaiyani,,,,,,,-2.0353,37.19427,,,,,,,,,7/4/2005
,3807363880,Loika,,,,,,,-2.04596,36.72635,,,,,,,,,7/4/2005
,3807363882,Kiserian Women,,,,,,,-2.04712,36.79741,,,,,,,,,7/4/2005
,3807363883,Nkoile,,,,,,,-2.0493,36.84193,,,,,,,,,7/4/2005
,3807363884,Eiyiarat,,,,,,,-2.0497,36.64972,,,,,,,,,7/4/2005
,3807363885,Arroi,,,,,,,-2.05119,37.25728,,,,,,,,,7/4/2005
,3807363886,Enkaroni,,,,,,,-2.05354,36.73327,,,,,,,,,7/4/2005
,3807363888,Osiamalel,,,,,,,-2.05619,36.71626,,,,,,,,,7/4/2005
,3807363890,Eseiti,,,,,,,-2.06956,36.65788,,,,,,,,,7/4/2005
,3807363894,Menyu,,,,,,,-2.07625,36.70906,,,,,,,,,7/4/2005
,3807363898,Mzee Maika,,,,,,,-2.08326,36.74045,,,,,,,,,7/4/2005
,3807363899,Aic Ilbissil,,,,,,,-2.08538,36.79209,,,,,,,,,7/4/2005
,3807363903,Mzee Nkaru,,,,,,,-2.09299,36.77504,,,,,,,,,7/4/2005
,3807363905,Bisil,,,,,,,-2.09473,36.79078,,,,,,,,,7/4/2005
,3807363906,Supeyo,,,,,,,-2.09506,36.78871,,,,,,,,,7/4/2005
,3807363907,County Council,,,,,,,-2.09509,36.79262,,,,,,,,,7/4/2005
,3807363910,F.E.F.C Kenya,,,,,,,-2.09859,36.79436,,,,,,,,,7/4/2005
,3807363911,Samuel Paithah,,,,,,,-2.09919,36.799,,,,,,,,,7/4/2005
,3807363912,Arroi,,,,,,,-2.10366,37.14308,,,,,,,,,7/4/2005
,3807363913,Gachaja,,,,,,,-2.10367,36.79342,,,,,,,,,7/4/2005
,3807363914,District Water Office Mashuru,,,,,,,-2.1052,37.13279,,,,,,,,,7/4/2005
,3807363915,New Life,,,,,,,-2.10894,37.12671,,,,,,,,,7/4/2005
,3807363917,Sugura Farm,,,,,,,-2.13019,36.84859,,,,,,,,,7/4/2005
,3807363919,Jemima Leken,,,,,,,-2.13346,36.85073,,,,,,,,,7/4/2005
,3807363921,Jemima Leken,,,,,,,-2.13376,36.85074,,,,,,,,,7/4/2005
,3807363922,Lele,,,,,,,-2.13453,36.81338,,,,,,,,,7/4/2005
,3807363923,Pastor,,,,,,,-2.1368,36.81406,,,,,,,,,7/4/2005
,3807363924,Catholic Diocese Of Ngong,,,,,,,-2.13893,37.15356,,,,,,,,,7/4/2005
,3807363925,Timothy,,,,,,,-2.14246,36.82125,,,,,,,,,7/4/2005
,3807363926,Lurgusua,,,,,,,-2.1469,36.65226,,,,,,,,,7/4/2005
,3807363932,Ilturot Community,,,,,,,-2.17755,37.47333,,,,,,,,,7/4/2005
,3807363934,Lenkishon,,,,,,,-2.19481,36.78789,,,,,,,,,7/4/2005
,3807363935,Nakuso,,,,,,,-2.19873,36.71356,,,,,,,,,7/4/2005
,3807363939,Mbarnai,,,,,,,-2.20536,36.7141,,,,,,,,,7/4/2005
,3807363940,Lentukai,,,,,,,-2.20546,36.71409,,,,,,,,,7/4/2005
,3807363941,Ole Silonka,,,,,,,-2.20641,36.71362,,,,,,,,,7/4/2005
,3807363942,Nkaru,,,,,,,-2.20676,36.71316,,,,,,,,,7/4/2005
,3807363943,Ilderkis,,,,,,,-2.20818,37.47989,,,,,,,,,7/4/2005
,3807363944,Muterei,,,,,,,-2.21122,36.71394,,,,,,,,,7/4/2005
,3807363945,Nairugu,,,,,,,-2.21124,36.71419,,,,,,,,,7/4/2005
,3807363946,Ole Soepeki,,,,,,,-2.21159,36.71413,,,,,,,,,7/4/2005
,3807363947,Muile,,,,,,,-2.21213,36.71431,,,,,,,,,7/4/2005
,3807363948,Ketikei,,,,,,,-2.21247,36.71417,,,,,,,,,7/4/2005
,3807363950,Ole Mokolo,,,,,,,-2.21283,36.71396,,,,,,,,,7/4/2005
,3807363951,Mwanya,,,,,,,-2.21293,36.71419,,,,,,,,,7/4/2005
,3807363952,Eseki,,,,,,,-2.21337,36.71481,,,,,,,,,7/4/2005
,3807363953,Marao,,,,,,,-2.21621,36.71586,,,,,,,,,7/4/2005
,3807363954,Marba,,,,,,,-2.21842,36.71643,,,,,,,,,7/4/2005
,3807363955,Simon,,,,,,,-2.21937,36.71714,,,,,,,,,7/4/2005
,3807363956,Moses,,,,,,,-2.2204,36.71729,,,,,,,,,7/4/2005
,3807365557,Mintanyi,,,,,,,-2.22337,36.78868,,,,,,,,,7/4/2005
,3807365558,Mruandikr,,,,,,,-2.2268,36.74371,,,,,,,,,7/4/2005
,3807365559,Kariuki,,,,,,,-2.23081,36.79463,,,,,,,,,7/4/2005
,3807365561,Mbere,,,,,,,-2.23214,36.66488,,,,,,,,,7/4/2005
,3807365562,Kapei,,,,,,,-2.23272,36.66509,,,,,,,,,7/4/2005
,3807365563,Aumiti Farm,,,,,,,-2.23309,36.79485,,,,,,,,,7/4/2005
,3807365564,Lamalamai,,,,,,,-2.23321,36.66898,,,,,,,,,7/4/2005
,3807365565,Njiloi,,,,,,,-2.23339,36.667,,,,,,,,,7/4/2005
,3807365566,Ilmarba,,,,,,,-2.2334,36.6658,,,,,,,,,7/4/2005
,3807365567,Olondoloko,,,,,,,-2.23359,36.66771,,,,,,,,,7/4/2005
,3807365568,Ilmarba,,,,,,,-2.23365,36.66577,,,,,,,,,7/4/2005
,3807365569,Ndome,,,,,,,-2.23369,36.66709,,,,,,,,,7/4/2005
,3807365570,Saka,,,,,,,-2.23521,36.67297,,,,,,,,,7/4/2005
,3807365571,Olonyoike,,,,,,,-2.23588,36.67437,,,,,,,,,7/4/2005
,3807365572,Samburi,,,,,,,-2.2362,36.67202,,,,,,,,,7/4/2005
,3807365573,Kuroro,,,,,,,-2.23654,36.67252,,,,,,,,,7/4/2005
,3807365574,Kuroro,,,,,,,-2.23675,36.67254,,,,,,,,,7/4/2005
,3807365575,Lenankai,,,,,,,-2.2372,36.67279,,,,,,,,,7/4/2005
,3807365576,Ole Kondakit,,,,,,,-2.23733,36.67315,,,,,,,,,7/4/2005
,3807365577,Nkauu,,,,,,,-2.23821,36.67557,,,,,,,,,7/4/2005
,3807365578,Kilele,,,,,,,-2.23849,36.6733,,,,,,,,,7/4/2005
,3807365579,Ole Mwenda,,,,,,,-2.23863,36.67642,,,,,,,,,7/4/2005
,3807365580,Ololoma,,,,,,,-2.23875,36.67373,,,,,,,,,7/4/2005
,3807365581,Olesamburi,,,,,,,-2.23911,36.67681,,,,,,,,,7/4/2005
,3807365582,Mailwa,,,,,,,-2.23915,36.67427,,,,,,,,,7/4/2005
,3807365583,Kikae,,,,,,,-2.23962,36.67553,,,,,,,,,7/4/2005
,3807365584,Kolentika,,,,,,,-2.24084,36.67618,,,,,,,,,7/4/2005
,3807365585,Lambarshiru,,,,,,,-2.24141,36.67659,,,,,,,,,7/4/2005
,3807365586,Sikao,,,,,,,-2.24151,36.67719,,,,,,,,,7/4/2005
,3807365587,Maitei,,,,,,,-2.24175,36.67729,,,,,,,,,7/4/2005
,3807365588,Kivese,,,,,,,-2.2421,36.67817,,,,,,,,,7/4/2005
,3807365590,Oltepesi,,,,,,,-2.25507,36.98533,,,,,,,,,7/4/2005
,3807365592,Intinyika,,,,,,,-2.26114,36.6408,,,,,,,,,7/4/2005
,3807365593,Lpartimar,,,,,,,-2.26545,36.79991,,,,,,,,,7/4/2005
,3807365597,Peter,,,,,,,-2.27106,36.81,,,,,,,,,7/4/2005
,3807365598,Ntokai,,,,,,,-2.27362,36.73425,,,,,,,,,7/4/2005
,3807365599,Nkatatoek,,,,,,,-2.27377,36.81261,,,,,,,,,7/4/2005
,3807365600,Ole Merrinyo,,,,,,,-2.27415,36.73598,,,,,,,,,7/4/2005
,3807365601,Daniel,,,,,,,-2.27423,36.73451,,,,,,,,,7/4/2005
,3807365602,Oloserian,,,,,,,-2.2743,36.73636,,,,,,,,,7/4/2005
,3807365604,Amos,,,,,,,-2.27502,36.7336,,,,,,,,,7/4/2005
,3807365605,Nkatateik,,,,,,,-2.27526,36.812,,,,,,,,,7/4/2005
,3807365606,Peter,,,,,,,-2.2766,36.80725,,,,,,,,,7/4/2005
,3807365607,Tiny Estate,,,,,,,-2.27737,36.8539,,,,,,,,,7/4/2005
,3807365608,Lesoit,,,,,,,-2.27748,36.72993,,,,,,,,,7/4/2005
,3807365611,Nairrabala,,,,,,,-2.28307,36.59483,,,,,,,,,7/4/2005
,3807365612,John Kisimir,,,,,,,-2.28403,36.58514,,,,,,,,,7/4/2005
,3807365613,Tiny Estate,,,,,,,-2.28471,36.81078,,,,,,,,,7/4/2005
,3807365614,Narrabala,,,,,,,-2.28746,36.58563,,,,,,,,,7/4/2005
,3807365615,Tiny Estate,,,,,,,-2.28921,36.80651,,,,,,,,,7/4/2005
,3807365619,Emotoroki,,,,,,,-2.29675,37.03169,,,,,,,,,7/4/2005
,3807365623,Nkaiseri Community,,,,,,,-2.30643,37.04399,,,,,,,,,7/4/2005
,3807365624,Ayiaki Joseph,,,,,,,-2.309,36.89379,,,,,,,,,7/4/2005
,3807365626,Ole Kashu,,,,,,,-2.31191,36.85212,,,,,,,,,7/4/2005
,3807365627,Kopia,,,,,,,-2.31348,36.91156,,,,,,,,,7/4/2005
,3807365628,Emogotano,,,,,,,-2.31614,36.7959,,,,,,,,,7/4/2005
,3807365629,Lesoit,,,,,,,-2.3165,36.76214,,,,,,,,,7/4/2005
,3807365631,Milia,,,,,,,-2.32097,36.87284,,,,,,,,,7/4/2005
,3807365632,Kumpa,,,,,,,-2.32103,36.63134,,,,,,,,,7/4/2005
,3807365634,Kumpa,,,,,,,-2.32702,36.63535,,,,,,,,,7/4/2005
,3807365638,Kumpa,,,,,,,-2.33023,36.6374,,,,,,,,,7/4/2005
,3807365640,Lepoo,,,,,,,-2.3331,36.6957,,,,,,,,,7/4/2005
,3807365642,Mailwa,,,,,,,-2.35061,36.91941,,,,,,,,,7/4/2005
,3807365644,Kumpa,,,,,,,-2.35266,36.63864,,,,,,,,,7/4/2005
,3807365647,Oloshipolo,,,,,,,-2.38343,36.61071,,,,,,,,,7/4/2005
,3807365648,Enoosampurpur,,,,,,,-2.39325,36.78973,,,,,,,,,7/4/2005
,3807365650,Inkiito,,,,,,,-2.39675,36.6768,,,,,,,,,7/4/2005
,3807365651,Noskito,,,,,,,-2.39767,36.88136,,,,,,,,,7/4/2005
,3807365652,Meto,,,,,,,-2.40089,36.57446,,,,,,,,,7/4/2005
,3807365653,Seita,,,,,,,-2.40743,36.57885,,,,,,,,,7/4/2005
,3807365654,Nkairo,,,,,,,-2.40821,36.74534,,,,,,,,,7/4/2005
,3807365656,Integrity World Wide,,,,,,,-2.41098,36.55901,,,,,,,,,7/4/2005
,3807366660,Covec,,,,,,,-2.43274,36.84697,,,,,,,,,7/4/2005
,3807366661,Mailitisa,,,,,,,-2.43287,36.84766,,,,,,,,,7/4/2005
,3807366662,Oloyolok,,,,,,,-2.43984,36.71884,,,,,,,,,7/4/2005
,3807366664,Laramoi And Lakasi,,,,,,,-2.45036,36.90481,,,,,,,,,7/4/2005
,3807366666,Eluanata,,,,,,,-2.45259,36.90593,,,,,,,,,7/4/2005
,3807366669,Lekijape,,,,,,,-2.45986,36.90853,,,,,,,,,7/4/2005
,3807366677,Olmane,,,,,,,-2.4953,36.72415,,,,,,,,,7/4/2005
,3807366680,Elim Christian Centre,,,,,,,-2.52851,36.84259,,,,,,,,,7/4/2005
,3807366682,Savelberg,,,,,,,-2.52912,36.85846,,,,,,,,,7/4/2005
,3807366683,Njakita,,,,,,,-2.52939,37.30261,,,,,,,,,7/4/2005
,3807366684,Namanga,,,,,,,-2.53109,36.81917,,,,,,,,,7/4/2005
,3807366685,Aic Mission,,,,,,,-2.5363,36.94627,,,,,,,,,7/4/2005
,3807366686,Ololarroi,,,,,,,-2.54384,36.93325,,,,,,,,,7/4/2005
,3807366688,Ololaroi,,,,,,,-2.54456,36.93165,,,,,,,,,7/4/2005
,3807366691,Enjakita,,,,,,,-2.55359,37.28958,,,,,,,,,7/4/2005
,3807366692,Lemowo,,,,,,,-2.56018,36.85179,,,,,,,,,7/4/2005
,3807366693,Naronkarei,,,,,,,-2.56298,37.27716,,,,,,,,,7/4/2005
,3807366695,Imbirikani Sec.,,,,,,,-2.56809,37.5316,,,,,,,,,7/4/2005
,3807366703,Risa,,,,,,,-2.60729,37.33154,,,,,,,,,7/4/2005
,3807366704,Oltikikal Hotel,,,,,,,-2.66845,37.28174,,,,,,,,,7/4/2005
,3807366705,Enchura,,,,,,,-2.66876,37.28333,,,,,,,,,7/4/2005
,3807366706,Gok,,,,,,,-2.6749,37.7142,,,,,,,,,7/4/2005
,3807366707,Oltiasika Dispensary,,,,,,,-2.67491,37.85322,,,,,,,,,7/4/2005
,3807366708,Oltiasika Dispensary,,,,,,,-2.67575,37.85389,,,,,,,,,7/4/2005
,3807366709,Oltiasika Dispensary 2,,,,,,,-2.67587,37.85328,,,,,,,,,7/4/2005
,3807366711,Sinyok,,,,,,,-2.70268,37.44422,,,,,,,,,7/4/2005
,3807366712,Sinyok,,,,,,,-2.70304,37.44542,,,,,,,,,7/4/2005
,3807366713,Mada Hotel,,,,,,,-2.70474,37.26419,,,,,,,,,7/4/2005
,3807366714,Shama,,,,,,,-2.70941,37.44556,,,,,,,,,7/4/2005
,3807366715,Imolelian,,,,,,,-2.71186,37.78293,,,,,,,,,7/4/2005
,3807366716,Esaragi,,,,,,,-2.71332,37.44864,,,,,,,,,7/4/2005
,3807366717,Namelock Dispensary,,,,,,,-2.71461,37.45468,,,,,,,,,7/4/2005
,3807366718,Full Gospel Church,,,,,,,-2.71582,37.4486,,,,,,,,,7/4/2005
,3807366721,Oltome,,,,,,,-2.72463,37.26237,,,,,,,,,7/4/2005
,3807366722,Olkelunyeti,,,,,,,-2.72486,37.3887,,,,,,,,,7/4/2005
,3807366724,Tawi,,,,,,,-2.72534,37.41576,,,,,,,,,7/4/2005
,3807366725,Enchoro,,,,,,,-2.73296,37.45741,,,,,,,,,7/4/2005
,3807366726,Kibo,,,,,,,-2.73323,37.37564,,,,,,,,,7/4/2005
,3807366729,Kws,,,,,,,-2.74145,37.36707,,,,,,,,,7/4/2005
,3807366730,Sentrim Hotels,,,,,,,-2.74233,37.37554,,,,,,,,,7/4/2005
,3807366731,Amboseli Pri.,,,,,,,-2.7457,37.36604,,,,,,,,,7/4/2005
,3807366732,Oloorika Pri. Tank 1,,,,,,,-2.74602,37.66894,,,,,,,,,7/4/2005
,3807366733,Ikisongo,,,,,,,-2.74854,37.69605,,,,,,,,,7/4/2005
,3807366735,Orkisongo,,,,,,,-2.75092,37.68409,,,,,,,,,7/4/2005
,3807366737,Campsite,,,,,,,-2.75929,37.38348,,,,,,,,,7/4/2005
,3807366739,Laitayok,,,,,,,-2.78214,37.27837,,,,,,,,,7/4/2005
,3807366740,Ilmarba Pri.,,,,,,,-2.78866,37.32213,,,,,,,,,7/4/2005
,3807366743,Kimana Community,,,,,,,-2.79539,37.53876,,,,,,,,,7/4/2005
,3807366746,Unicef,,,,,,,-2.8006,37.54067,,,,,,,,,7/4/2005
,3807366748,Kimana,,,,,,,-2.80365,37.54359,,,,,,,,,7/4/2005
,3807366749,Supa Logde,,,,,,,-2.81378,37.5033,,,,,,,,,7/4/2005
,3807366752,Conservers,,,,,,,-2.82349,37.41818,,,,,,,,,7/4/2005
,3807366754,Olchorro,,,,,,,-2.82406,37.51164,,,,,,,,,7/4/2005
,3807367857,Imisigio,,,,,,,-2.83442,37.35636,,,,,,,,,7/4/2005
,3807367859,Il Murtot,,,,,,,-2.8634,37.39973,,,,,,,,,7/4/2005
,3807367860,Olekuraru,,,,,,,-2.86409,37.45054,,,,,,,,,7/4/2005
,3807367861,Iltilal,,,,,,,-2.8664,37.88778,,,,,,,,,7/4/2005
,3807367862,Orkisongo,,,,,,,-2.8672,37.87871,,,,,,,,,7/4/2005
,3807367863,Iltilal Community,,,,,,,-2.86752,37.88923,,,,,,,,,7/4/2005
,3807367866,Iiltilal,,,,,,,-2.87095,37.88099,,,,,,,,,7/4/2005
,3807367872,Onchoro,,,,,,,-2.90381,37.46914,,,,,,,,,7/4/2005
,3807367873,Kuku,,,,,,,-2.90565,37.75307,,,,,,,,,7/4/2005
,3807367874,Kuku,,,,,,,-2.90567,37.75298,,,,,,,,,7/4/2005
,3807367877,Oloitoktok,,,,,,,-2.91644,37.50645,,,,,,,,,7/4/2005
,3807367880,Moilo,,,,,,,-2.92044,37.88158,,,,,,,,,7/4/2005
,3807367881,Samai,,,,,,,-2.93486,37.7229,,,,,,,,,7/4/2005
,3807367883,Samai,,,,,,,-2.93791,37.72501,,,,,,,,,7/4/2005
,3807367888,Kuku,,,,,,,-2.94979,37.51142,,,,,,,,,7/4/2005
,3807367890,Kuku,,,,,,,-2.95384,37.82466,,,,,,,,,7/4/2005
,3807367891,Oyarata,,,,,,,-2.95723,37.82453,,,,,,,,,7/4/2005
,3807367894,Oyarata,,,,,,,-2.96084,37.82014,,,,,,,,,7/4/2005
,3807367895,Njoroge,,,,,,,-2.96167,37.57305,,,,,,,,,7/4/2005
,3807367898,John Kamau,,,,,,,-2.96857,37.57641,,,,,,,,,7/4/2005
,3807367899,Olkiroriti B,,,,,,,-2.97329,37.58598,,,,,,,,,7/4/2005
,3807367900,Johnston Kirorua,,,,,,,-2.97745,37.62251,,,,,,,,,7/4/2005
,3807367902,John Kamau,,,,,,,-2.98174,37.62609,,,,,,,,,7/4/2005
,3807367903,Olkiroriti,,,,,,,-2.98325,37.58717,,,,,,,,,7/4/2005
,3807367905,Warira,,,,,,,-2.98551,37.61737,,,,,,,,,7/4/2005
,3807367906,Entarara High Secondary,,,,,,,-2.98604,37.62395,,,,,,,,,7/4/2005
