well_id,original_id,name,country,admin_1,admin_2,admin_3,admin_4,locality,latitude,longitude,elevation,yield,well_depth,operation_status,drilling_end_date,source_1,source_2,source_3,last_update,water_quality,ec,tds,salinity,chloride,fluoride
,2855,Borehole 8,Kenya,Turkana,,,,,3.77757,34.82917,,32.1,58.0,,,Acacia Water,Turkanadata,,,,520,,,,
,2856,Lochore Edome,Kenya,Turkana,,,,,3.77803,34.83427,,,,,,Acacia Water,Turkanadata,,,,420,,,,
,2857,Hand Pump Kakuma 3-(Bh-9),Kenya,Turkana,,,,,3.77933,34.8281,,12.0,80.0,,,Acacia Water,Turkanadata,,,,,,,,
,2858,Lwf Bh8,Kenya,Turkana,,,,,3.78027,34.82847,,4.0,,,,Acacia Water,Turkanadata,,,,,,,,
,2859,Losike,Kenya,Turkana,,,,,3.78055,34.49755,,1.0,40.0,,,Acacia Water,Turkanadata,,,,1750,,,,
,2860,Unhcr Bh2,Kenya,Turkana,,,,,3.78204,34.82745,,12.0,,,,Acacia Water,Turkanadata,,,,,,,,
,2862,Oropoi,Kenya,Turkana,,,,,3.78394,34.44437,,1.85,84.0,,,Acacia Water,Turkanadata,,,,780,,,,
,2863,Katiko,Kenya,Turkana,,,,,3.78635,35.83563,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2864,Katiko Ii Borehole,Kenya,Turkana,,,,,3.78648,35.83411,,2.4,,,,Acacia Water,Turkanadata,,,,,,,,
,2865,Nawontos Bh,Kenya,Turkana,,,,,3.78708,34.23513,,,,,,Acacia Water,Turkanadata,,,,830,,,,
,2866,Matakui,Kenya,Turkana,,,,,3.78844,34.28773,,,75.0,,,Acacia Water,Turkanadata,,,,,,,,
,2867,Kanakuridio Borehole,Kenya,Turkana,,,,,3.78986,35.46493,,3.6,,,,Acacia Water,Turkanadata,,,,1330,,,,
,2868,Katiko Borehole 1,Kenya,Turkana,,,,,3.79067,35.83731,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2869,Nawotom,Kenya,Turkana,,,,,3.79692,34.56886,,,,,,Acacia Water,Turkanadata,,,,800,,,,
,2870,Kamunyae,Kenya,Turkana,,,,,3.80611,34.83215,,,,,,Acacia Water,Turkanadata,,,,400,,,,
,2871,Lokipetotakwaan,Kenya,Turkana,,,,,3.80677,34.97725,,1.4,,,,Acacia Water,Turkanadata,,,,,,,,
,2872,Kanakurdio,Kenya,Turkana,,,,,3.80762,35.44341,,1.2,,,,Acacia Water,Turkanadata,,,,1150,,,,
,2873,Nyimwae BH,Kenya,Turkana,,,,,3.81027,35.44264,,2.4,,,,Acacia Water,Turkanadata,,,,,,,,
,2874,Oropoi C,Kenya,Turkana,,,,,3.8111,34.3806,,63.33,100.0,,,Acacia Water,Turkanadata,,,,,,,,
,2875,Oropoi B,Kenya,Turkana,,,,,3.8117,34.3472,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2876,Locherekingol BH1,Kenya,Turkana,,,,,3.81177,34.35541,,7.5,,,,Acacia Water,Turkanadata,,,,430,,,,
,2877,Locher Ekingol Bh2,Kenya,Turkana,,,,,3.81228,34.35369,,,,,,Acacia Water,Turkanadata,,,,740,,,,
,2878,Nalempus,Kenya,Turkana,,,,,3.81324,34.35816,,1.03,,,,Acacia Water,Turkanadata,,,,,,,,
,2879,Kanakurudio,Kenya,Turkana,,,,,3.81586,35.25684,,,40.0,,,Acacia Water,Turkanadata,,,,,,,,
,2880,Oropoi Water Project,Kenya,Turkana,,,,,3.81598,34.5637,,,,,,Acacia Water,Turkanadata,,,,740,,,,
,2881,Oropoi Parish,Kenya,Turkana,,,,,3.81623,34.35863,,94.0,,,,Acacia Water,Turkanadata,,,,,,,,
,2882,Kanukurdio,Kenya,Turkana,,,,,3.81666,35.46667,,7.98,40.0,,,Acacia Water,Turkanadata,,,,,,,,
,2883,Kapelakol,Kenya,Turkana,,,,,3.8167,34.4672,,16.44,85.0,,,Acacia Water,Turkanadata,,,,,,,,
,2884,Nc 30,Kenya,Turkana,,,,,3.82139,34.59282,,3.12,151.0,,,Acacia Water,Turkanadata,,,,,,,,
,2885,Locheresekon,Kenya,Turkana,,,,,3.82195,34.59424,,,,,,Acacia Water,Turkanadata,,,,1090,,,,
,2886,Karuknyang,Kenya,Turkana,,,,,3.82394,34.35421,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2887,Agis,Kenya,Turkana,,,,,3.83249,34.81907,,1.5,45.0,,,Acacia Water,Turkanadata,,,,870,,,,
,2888,Mowd,Kenya,Turkana,,,,,3.8333,35.4167,,9.0,103.0,,,Acacia Water,Turkanadata,,,,,,,,
,2889,Kalobakori,Kenya,Turkana,,,,,3.85153,34.55651,,1.64,,,,Acacia Water,Turkanadata,,,,,,,,
,2890,Lopur Community Bh,Kenya,Turkana,,,,,3.85636,34.81694,,,43.0,,,Acacia Water,Turkanadata,,,,,,,,
,2891,Kalopusia,Kenya,Turkana,,,,,3.85669,34.84041,,2.0,,,,Acacia Water,Turkanadata,,,,1180,,,,
,2892,Lopur,Kenya,Turkana,,,,,3.86003,34.81588,,2.0,,,,Acacia Water,Turkanadata,,,,860,,,,
,2893,Apetet Centre Water,Kenya,Turkana,,,,,3.86407,34.96803,,0.8,,,,Acacia Water,Turkanadata,,,,2030,,,,
,2894,Lopur,Kenya,Turkana,,,,,3.8667,34.8244,,0.9,40.0,,,Acacia Water,Turkanadata,,,,,,,,
,2895,Nakilinga - Lopur,Kenya,Turkana,,,,,3.86674,34.80838,,30.4,,,,Acacia Water,Turkanadata,,,,,,,,
,2896,Lorus Angetusuroi,Kenya,Turkana,,,,,3.86862,34.94099,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2897,D Of Lodwar,Kenya,Turkana,,,,,3.8708,34.5736,,,85.0,,,Acacia Water,Turkanadata,,,,,,,,
,2898,Kakuma,Kenya,Turkana,,,,,3.87806,34.87111,,0.24,35.0,,,Acacia Water,Turkanadata,,,,,,,,
,2899,Nabruk,Kenya,Turkana,,,,,3.8833,34.9667,,0.84,49.0,,,Acacia Water,Turkanadata,,,,,,,,
,2900,Kotubaei 2,Kenya,Turkana,,,,,3.8861,34.5417,,,65.0,,,Acacia Water,Turkanadata,,,,,,,,
,2901,Nakichurtak (Mureothe),Kenya,Turkana,,,,,3.88619,34.50266,,,,,,Acacia Water,Turkanadata,,,,940,,,,
,2902,Lomekwi,Kenya,Turkana,,,,,3.8864,35.8092,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2903,Kangitesiroi,Kenya,Turkana,,,,,3.88817,34.94872,,0.6,,,,Acacia Water,Turkanadata,,,,1390,,,,
,2904,Nabure,Kenya,Turkana,,,,,3.8889,34.5694,,,60.0,,,Acacia Water,Turkanadata,,,,,,,,
,2905,Nakichurtak,Kenya,Turkana,,,,,3.88904,34.50596,,,,,,Acacia Water,Turkanadata,,,,560,,,,
,2906,Ngimanman,Kenya,Turkana,,,,,3.88918,34.60711,,1.8,,,,Acacia Water,Turkanadata,,,,,,,,
,2907,Nabei (Kaekosowan),Kenya,Turkana,,,,,3.88928,34.56132,,,,,,Acacia Water,Turkanadata,,,,830,,,,
,2908,Natiira Borehole,Kenya,Turkana,,,,,3.88946,34.56446,,,,,,Acacia Water,Turkanadata,,,,670,,,,
,2909,Ekadeli,Kenya,Turkana,,,,,3.89164,34.54725,,12.0,,,,Acacia Water,Turkanadata,,,,710,,,,
,2910,Kotubaei,Kenya,Turkana,,,,,3.8917,34.5319,,,65.0,,,Acacia Water,Turkanadata,,,,,,,,
,2911,Lomanymang,Kenya,Turkana,,,,,3.8917,34.6333,,,23.0,,,Acacia Water,Turkanadata,,,,,,,,
,2912,Akedoamuro,Kenya,Turkana,,,,,3.89198,34.56059,,20.73,,,,Acacia Water,Turkanadata,,,,,,,,
,2913,Lobang???,Kenya,Turkana,,,,,3.89395,34.81921,,,,,,Acacia Water,Turkanadata,,,,1460,,,,
,2914,Adome,Kenya,Turkana,,,,,3.91157,34.82476,,,,,,Acacia Water,Turkanadata,,,,2200,,,,
,2915,Lobakach,Kenya,Turkana,,,,,3.92303,34.78352,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2916,Lomekwi,Kenya,Turkana,,,,,3.93287,35.83978,,0.8,,,,Acacia Water,Turkanadata,,,,1080,,,,
,2917,Lomunyana Kirionok Hand Pump,Kenya,Turkana,,,,,3.93565,34.56375,,,,,,Acacia Water,Turkanadata,,,,850,,,,
,2918,Kamukurdio,Kenya,Turkana,,,,,3.9361,35.6542,,,30.0,,,Acacia Water,Turkanadata,,,,,,,,
,2919,Lomunyana Kirionok,Kenya,Turkana,,,,,3.94147,34.56513,,,,,,Acacia Water,Turkanadata,,,,1270,,,,
,2920,Naurendir (Nadung???),Kenya,Turkana,,,,,3.95227,35.25603,,1.2,80.0,,,Acacia Water,Turkanadata,,,,1530,,,,
,2921,Nadunga,Kenya,Turkana,,,,,3.96083,35.30629,,0.42,50.0,,,Acacia Water,Turkanadata,,,,1790,,,,
,2922,Kangaki Borehole,Kenya,Turkana,,,,,3.96863,35.84296,,1.8,,,,Acacia Water,Turkanadata,,,,,,,,
,2923,St Timothy And Titus,Kenya,Turkana,,,,,3.98241,35.47939,,,,,,Acacia Water,Turkanadata,,,,1360,,,,
,2924,Kaeris Borehole I,Kenya,Turkana,,,,,3.98356,35.48507,,0.6,,,,Acacia Water,Turkanadata,,,,,,,,
,2925,Kachoda Kaeris,Kenya,Turkana,,,,,3.98452,35.4659,,2.0,,,,Acacia Water,Turkanadata,,,,1370,,,,
,2926,Kaeris Borehole Ii,Kenya,Turkana,,,,,3.98508,35.47884,,2.9,,,,Acacia Water,Turkanadata,,,,960,,,,
,2927,St Timothy And Titus,Kenya,Turkana,,,,,3.98758,35.479,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2928,Nakururum BH1,Kenya,Turkana,,,,,3.98978,34.54326,,,,,,Acacia Water,Turkanadata,,,,2440,,,,
,2929,Lolemoe,Kenya,Turkana,,,,,3.99587,34.54467,,1.67,,,,Acacia Water,Turkanadata,,,,,,,,
,2930,Namon Community Bh,Kenya,Turkana,,,,,4.00535,34.8699,,,,,,Acacia Water,Turkanadata,,,,750,,,,
,2931,Nc 31,Kenya,Turkana,,,,,4.0103,34.3028,,6.12,61.0,,,Acacia Water,Turkanadata,,,,,,,,
,2932,Nc 32,Kenya,Turkana,,,,,4.0103,34.5722,,10.2,67.0,,,Acacia Water,Turkanadata,,,,,,,,
,2933,Nc 35,Kenya,Turkana,,,,,4.0153,34.3028,,,119.0,,,Acacia Water,Turkanadata,,,,,,,,
,2934,Nc 36,Kenya,Turkana,,,,,4.0167,34.3028,,,109.0,,,Acacia Water,Turkanadata,,,,,,,,
,2935,Lokodule,Kenya,Turkana,,,,,4.01714,34.54478,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2936,Kobosan,Kenya,Turkana,,,,,4.0229,35.0229,,,,,,Acacia Water,Turkanadata,,,,1540,,,,
,2937,Nc 33,Kenya,Turkana,,,,,4.02346,34.54183,,,121.0,,,Acacia Water,Turkanadata,,,,1350,,,,
,2938,Kangakipur Water Users Ass,Kenya,Turkana,,,,,4.02688,35.46164,,1.2,100.0,,,Acacia Water,Turkanadata,,,,1450,,,,
,2939,Nameriyek,Kenya,Turkana,,,,,4.02759,35.72679,,,45.0,,,Acacia Water,Turkanadata,,,,1740,,,,
,2940,Kangakipur Borehole,Kenya,Turkana,,,,,4.03623,35.47832,,1.2,,,,Acacia Water,Turkanadata,,,,,,,,
,2941,Kokiselei,Kenya,Turkana,,,,,4.04107,35.67094,,,,,,Acacia Water,Turkanadata,,,,1180,,,,
,2942,Nakokola,Kenya,Turkana,,,,,4.04249,35.70552,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2943,Songot Wind Pump,Kenya,Turkana,,,,,4.04426,34.52916,,,,,,Acacia Water,Turkanadata,,,,1610,,,,
,2944,Nariokotome,Kenya,Turkana,,,,,4.04812,35.70791,,,,,,Acacia Water,Turkanadata,,,,1070,,,,
,2945,Nariokotome,Kenya,Turkana,,,,,4.05368,35.70264,,14.4,20.0,,,Acacia Water,Turkanadata,,,,1060,,,,
,2946,Riokomor,Kenya,Turkana,,,,,4.05693,35.70191,,3.6,50.0,,,Acacia Water,Turkanadata,,,,,,,,
,2947,Lokangae Pri Sch,Kenya,Turkana,,,,,4.05938,34.86544,,,42.0,,,Acacia Water,Turkanadata,,,,,,,,
,2948,Lokangae Natir,Kenya,Turkana,,,,,4.06767,34.8781,,1.3,,,,Acacia Water,Turkanadata,,,,,,,,
,2949,Nachukui Bh,Kenya,Turkana,,,,,4.06951,35.87933,,0.3,,,,Acacia Water,Turkanadata,,,,,,,,
,2950,Kapochuakongu,Kenya,Turkana,,,,,4.06993,34.49264,,,,,,Acacia Water,Turkanadata,,,,670,,,,
,2951,Songot Sec Sch,Kenya,Turkana,,,,,4.07376,34.48555,,,,,,Acacia Water,Turkanadata,,,,570,,,,
,2952,Kapeeto,Kenya,Turkana,,,,,4.0833,34.7333,,,130.0,,,Acacia Water,Turkanadata,,,,,,,,
,2953,Lokangai,Kenya,Turkana,,,,,4.0947,34.8862,,,110.0,,,Acacia Water,Turkanadata,,,,,,,,
,2954,Lokangae,Kenya,Turkana,,,,,4.10632,34.88563,,13.0,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2955,Teremkus,Kenya,Turkana,,,,,4.10774,34.46579,,,,,,Acacia Water,Turkanadata,,,,910,,,,
,2956,Nariokotome,Kenya,Turkana,,,,,4.10943,35.6879,,3.3,,,,Acacia Water,Turkanadata,,,,810,,,,
,2957,Riokomor,Kenya,Turkana,,,,,4.11079,35.71511,,1.8,,,,Acacia Water,Turkanadata,,,,1050,,,,
,2958,Riokomor,Kenya,Turkana,,,,,4.11312,35.71973,,5.0,,,,Acacia Water,Turkanadata,,,,1510,,,,
,2959,Natwol,Kenya,Turkana,,,,,4.11655,34.28903,,1.5,72.0,,,Acacia Water,Turkanadata,,,,,,,,
,2960,Lokankaei,Kenya,Turkana,,,,,4.1167,34.8944,,,150.0,,,Acacia Water,Turkanadata,,,,,,,,
,2961,Nariokotome ECD,Kenya,Turkana,,,,,4.11809,35.85099,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2962,Kibet (Muruangitak),Kenya,Turkana,,,,,4.12121,34.44946,,,,,,Acacia Water,Turkanadata,,,,1610,,,,
,2963,Nariokotome,Kenya,Turkana,,,,,4.12271,35.8604,,,,,,Acacia Water,Turkanadata,,,,2180,,,,
,2964,Nariokotome,Kenya,Turkana,,,,,4.12351,35.85743,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2965,Nariokotome Mission,Kenya,Turkana,,,,,4.12557,35.85751,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2966,Nariokotome,Kenya,Turkana,,,,,4.12632,35.84352,,,51.0,,,Acacia Water,Turkanadata,,,,,,,,
,2967,Nariokotome Airstrip,Kenya,Turkana,,,,,4.12638,35.86318,,16.4,55.0,,,Acacia Water,Turkanadata,,,,2770,,,,
,2968,Narokotome 2,Kenya,Turkana,,,,,4.12755,35.85558,,20.0,30.0,,,Acacia Water,Turkanadata,,,,,,,,
,2969,Nariokotome,Kenya,Turkana,,,,,4.12764,35.85565,,10.0,24.0,,,Acacia Water,Turkanadata,,,,,,,,
,2970,Catholic Dioces,Kenya,Turkana,,,,,4.12928,35.85964,,9.84,55.0,,,Acacia Water,Turkanadata,,,,570,,,,
,2971,Nariokotome,Kenya,Turkana,,,,,4.12962,35.85965,,,18.0,,,Acacia Water,Turkanadata,,,,920,,,,
,2972,Namalimo(Nariokotome),Kenya,Turkana,,,,,4.13026,35.91178,,,,,,Acacia Water,Turkanadata,,,,1000,,,,
,2973,Nakwamunyen,Kenya,Turkana,,,,,4.13121,35.69898,,0.7,81.0,,,Acacia Water,Turkanadata,,,,1240,,,,
,2974,Mlima Tatu,Kenya,Turkana,,,,,4.1333,35.4667,,,95.0,,,Acacia Water,Turkanadata,,,,,,,,
,2975,Mlima Tatu,Kenya,Turkana,,,,,4.13333,35.46666,,1.8,50.0,,,Acacia Water,Turkanadata,,,,,,,,
,2976,Elelea,Kenya,Turkana,,,,,4.13639,35.53167,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2977,Namorutome,Kenya,Turkana,,,,,4.13667,35.43861,,0.45,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2978,Nameturon,Kenya,Turkana,,,,,4.13783,35.43704,,6.3,65.0,,,Acacia Water,Turkanadata,,,,,,,,
,2979,Mlima Tatu,Kenya,Turkana,,,,,4.13919,35.46933,,,,,,Acacia Water,Turkanadata,,,,980,,,,
,2980,Nariokotome BH 1,Kenya,Turkana,,,,,4.13922,35.85815,,2.4,,,,Acacia Water,Turkanadata,,,,1630,,,,
,2981,Nakabuk Borehole,Kenya,Turkana,,,,,4.14027,35.47059,,,,,,Acacia Water,Turkanadata,,,,460,,,,
,2982,Nariokotome III,Kenya,Turkana,,,,,4.14227,35.91369,,,,,,Acacia Water,Turkanadata,,,,7340,,,,
,2983,Area,Kenya,Turkana,,,,,4.14599,34.31336,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2984,Lokwakel,Kenya,Turkana,,,,,4.14978,35.33605,,2.0,96.0,,,Acacia Water,Turkanadata,,,,,,,,
,2985,Kaekoroeputh,Kenya,Turkana,,,,,4.15094,35.73333,,1.0,,,,Acacia Water,Turkanadata,,,,1860,,,,
,2986,Kangarukia,Kenya,Turkana,,,,,4.15424,35.73603,,2.7,54.0,,,Acacia Water,Turkanadata,,,,1200,,,,
,2987,Nariokotome,Kenya,Turkana,,,,,4.15666,35.84911,,,,,,Acacia Water,Turkanadata,,,,1170,,,,
,2988,St Patrick Lomidat,Kenya,Turkana,,,,,4.15746,34.43078,,,,,,Acacia Water,Turkanadata,,,,3370,,,,
,2989,Kangarukia,Kenya,Turkana,,,,,4.16018,35.73916,,,,,,Acacia Water,Turkanadata,,,,1490,,,,
,2990,Admin. Bh,Kenya,Turkana,,,,,4.16667,34.33333,,2.7,146.0,,,Acacia Water,Turkanadata,,,,,,,,
,2991,Medic,Kenya,Turkana,,,,,4.16667,34.33333,,1.4,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2992,Town Centre,Kenya,Turkana,,,,,4.16667,34.33333,,5.4,60.0,,,Acacia Water,Turkanadata,,,,,,,,
,2993,Lokapetemoe,Kenya,Turkana,,,,,4.1701,35.915,,3.6,,,,Acacia Water,Turkanadata,,,,,,,,
,2994,Napeikar,Kenya,Turkana,,,,,4.17222,34.49111,,,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,2995,Arita,Kenya,Turkana,,,,,4.17259,34.42381,,,,,,Acacia Water,Turkanadata,,,,1850,,,,
,2996,Lomidat,Kenya,Turkana,,,,,4.17376,34.41156,,,37.0,,,Acacia Water,Turkanadata,,,,1490,,,,
,2997,Lomidat BH1,Kenya,Turkana,,,,,4.17643,34.41079,,3.5,,,,Acacia Water,Turkanadata,,,,,,,,
,2998,Lomidat BH2,Kenya,Turkana,,,,,4.17889,34.41056,,,,,,Acacia Water,Turkanadata,,,,,,,,
,2999,Lochore Amoru,Kenya,Turkana,,,,,4.17945,34.3105,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3000,Nc 37,Kenya,Turkana,,,,,4.1833,34.3667,,,151.0,,,Acacia Water,Turkanadata,,,,,,,,
,3001,Arot Farmers,Kenya,Turkana,,,,,4.18592,34.37635,,,80.0,,,Acacia Water,Turkanadata,,,,,,,,
,3002,Lochor Angamor,Kenya,Turkana,,,,,4.18596,34.42115,,6.8,,,,Acacia Water,Turkanadata,,,,,,,,
,3003,Ekitelatu Kiaunae,Kenya,Turkana,,,,,4.18905,34.37403,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3004,Loriemet,Kenya,Turkana,,,,,4.19015,34.40127,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3005,Lorimet,Kenya,Turkana,,,,,4.19053,34.4003,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3006,Napopongoit Lokichoggio,Kenya,Turkana,,,,,4.19207,34.39451,,2.4,54.0,,,Acacia Water,Turkanadata,,,,840,,,,
,3007,Lopidingmoe,Kenya,Turkana,,,,,4.19453,34.39363,,1.24,,,,Acacia Water,Turkanadata,,,,,,,,
,3008,Red Cross,Kenya,Turkana,,,,,4.19722,34.38581,,10.2,70.0,,,Acacia Water,Turkanadata,,,,1040,,,,
,3009,Icrc Bh1,Kenya,Turkana,,,,,4.19974,34.385,,10.3,,,,Acacia Water,Turkanadata,,,,,,,,
,3010,Mogilla Water Users Ass,Kenya,Turkana,,,,,4.20017,34.38501,,,,,,Acacia Water,Turkanadata,,,,850,,,,
,3011,Hannah Emuriakin,Kenya,Turkana,,,,,4.20023,34.36855,,,,,,Acacia Water,Turkanadata,,,,1180,,,,
,3012,Lochore Lupe,Kenya,Turkana,,,,,4.2014,35.675,,1.38,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,3013,Hon John Munyes,Kenya,Turkana,,,,,4.20238,34.37617,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3014,Nc 38,Kenya,Turkana,,,,,4.2028,34.3444,,1.2,115.0,,,Acacia Water,Turkanadata,,,,,,,,
,3015,Norwegian Pple,Kenya,Turkana,,,,,4.20297,34.36859,,1.5,91.0,,,Acacia Water,Turkanadata,,,,,,,,
,3016,Turkana Women Group,Kenya,Turkana,,,,,4.20318,34.37229,,,,,,Acacia Water,Turkanadata,,,,1010,,,,
,3017,Norwergian People Aid,Kenya,Turkana,,,,,4.20348,34.37074,,,54.0,,,Acacia Water,Turkanadata,,,,,,,,
,3018,Nadome,Kenya,Turkana,,,,,4.20449,34.38126,,,,,,Acacia Water,Turkanadata,,,,860,,,,
,3019,748 Camp,Kenya,Turkana,,,,,4.20454,34.36908,,,,,,Acacia Water,Turkanadata,,,,980,,,,
,3020,Nachuchuikait,Kenya,Turkana,,,,,4.20522,34.35624,,1.13,,,,Acacia Water,Turkanadata,,,,930,,,,
,3021,Acha,Kenya,Turkana,,,,,4.20557,34.36935,,3.7,,,,Acacia Water,Turkanadata,,,,,,,,
,3022,Kate Camp Borehole,Kenya,Turkana,,,,,4.20571,34.36384,,1.5,242.0,,,Acacia Water,Turkanadata,,,,1170,,,,
,3023,Npa Bh1,Kenya,Turkana,,,,,4.20571,34.36785,,2.2,,,,Acacia Water,Turkanadata,,,,,,,,
,3024,,Kenya,Turkana,,,,,4.20591,34.37158,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3025,Npa Bh2,Kenya,Turkana,,,,,4.20617,34.37001,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3026,Lokichogio Water Service Providers,Kenya,Turkana,,,,,4.20618,34.34336,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3027,Nanam CEPSA,Kenya,Turkana,,,,,4.20644,34.56781,,14.0,150.0,,,Acacia Water,Turkanadata,,,,2160,,,,
,3028,Merf - Middle East Relief Fund,Kenya,Turkana,,,,,4.20653,34.37069,,9.0,,,,Acacia Water,Turkanadata,,,,,,,,
,3029,Across (AIC),Kenya,Turkana,,,,,4.20671,34.3476,,2.3,,,,Acacia Water,Turkanadata,,,,850,,,,
,3030,Unicef,Kenya,Turkana,,,,,4.20671,34.36515,,,,,,Acacia Water,Turkanadata,,,,1100,,,,
,3031,Camp North,Kenya,Turkana,,,,,4.20708,34.37336,,,,,,Acacia Water,Turkanadata,,,,920,,,,
,3032,Narikirikodapale,Kenya,Turkana,,,,,4.20748,34.34992,,0.3,,,,Acacia Water,Turkanadata,,,,920,,,,
,3033,Nakitokakuman,Kenya,Turkana,,,,,4.20752,35.36417,,0.6,,,,Acacia Water,Turkanadata,,,,2210,,,,
,3034,Unknown,Kenya,Turkana,,,,,4.20763,34.37621,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3035,KI Drilling Yard,Kenya,Turkana,,,,,4.20785,34.36791,,8.0,60.0,,,Acacia Water,Turkanadata,,,,1120,,,,
,3036,Natumamong BH2,Kenya,Turkana,,,,,4.20788,34.3242,,,,,,Acacia Water,Turkanadata,,,,1040,,,,
,3037,Lowasp,Kenya,Turkana,,,,,4.20797,34.35229,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3038,Unhcr- Transit Centre,Kenya,Turkana,,,,,4.20827,34.34168,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3039,Prda,Kenya,Turkana,,,,,4.20834,34.36985,,,,,,Acacia Water,Turkanadata,,,,880,,,,
,3040,Afex,Kenya,Turkana,,,,,4.20851,34.36756,,3.5,,,,Acacia Water,Turkanadata,,,,960,,,,
,3041,Arot Water Project,Kenya,Turkana,,,,,4.20859,34.37494,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3042,New Sudan Council Of Churches,Kenya,Turkana,,,,,4.20868,34.3461,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3043,Natumamong,Kenya,Turkana,,,,,4.20873,34.32449,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3044,St John Catholic Church,Kenya,Turkana,,,,,4.20874,34.35117,,,,,,Acacia Water,Turkanadata,,,,680,,,,
,3045,A.I.C. Lokichogio,Kenya,Turkana,,,,,4.20883,34.34779,,6.78,37.0,,,Acacia Water,Turkanadata,,,,,,,,
,3046,Diocese Of El-Obeid,Kenya,Turkana,,,,,4.20885,34.37346,,,60.0,,,Acacia Water,Turkanadata,,,,950,,,,
,3047,Epol,Kenya,Turkana,,,,,4.20889,34.34263,,2.4,,,,Acacia Water,Turkanadata,,,,,,,,
,3048,Rapid Kate Services,Kenya,Turkana,,,,,4.20893,34.37275,,5.0,,,,Acacia Water,Turkanadata,,,,,,,,
,3049,Karioki,Kenya,Turkana,,,,,4.20913,34.34161,,1.4,,,,Acacia Water,Turkanadata,,,,,,,,
,3050,Un-Camp,Kenya,Turkana,,,,,4.20916,34.32622,,2.7,90.0,,,Acacia Water,Turkanadata,,,,,,,,
,3051,Un-Compound Bh2,Kenya,Turkana,,,,,4.20939,34.36441,,2.7,,,,Acacia Water,Turkanadata,,,,,,,,
,3052,Trackmark,Kenya,Turkana,,,,,4.20946,34.36852,,2.8,65.0,,,Acacia Water,Turkanadata,,,,940,,,,
,3053,North Camp,Kenya,Turkana,,,,,4.20977,34.37266,,6.7,,,,Acacia Water,Turkanadata,,,,,,,,
,3054,Nanam,Kenya,Turkana,,,,,4.20989,34.56536,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3055,Akoros Wind Pump,Kenya,Turkana,,,,,4.20998,34.37257,,,120.0,,,Acacia Water,Turkanadata,,,,850,,,,
,3056,Link Hotel,Kenya,Turkana,,,,,4.21014,34.34847,,3.9,70.0,,,Acacia Water,Turkanadata,,,,690,,,,
,3057,Nakong-Narikirikodapal,Kenya,Turkana,,,,,4.21017,34.34846,,2.7,,,,Acacia Water,Turkanadata,,,,,,,,
,3058,Nanam,Kenya,Turkana,,,,,4.21049,34.5536,,,,,,Acacia Water,Turkanadata,,,,,,,,
,3059,Allan,Kenya,Turkana,,,,,4.21055,34.36719,,2.5,,,,Acacia Water,Turkanadata,,,,,,,,
,3060,Msf- B,Kenya,Turkana,,,,,4.21056,34.37085,,2.0,,,,Acacia Water,Turkanadata,,,,,,,,
,3061,Lorengelup,Kenya,Turkana,,,,,4.21058,35.36343,,,80.0,,,Acacia Water,Turkanadata,,,,,,,,
,3062,Red Cross,Kenya,Turkana,,,,,4.21059,34.35762,,,,,,Acacia Water,Turkanadata,,,,930,,,,
,3063,Lomesekin,Kenya,Turkana,,,,,4.21067,34.35156,,5.4,,,,Acacia Water,Turkanadata,,,,,,,,
,3064,DOT- Diocese Of Torit,Kenya,Turkana,,,,,4.21103,34.34333,,2.8,,,,Acacia Water,Turkanadata,,,,,,,,
